title,author,avg_rating,genre,price,currency,cover_url,link,published_year_goodreads_x,ratings_count,published_year_goodreads_y,cluster_k3,cluster_k4,published_year_goodreads
To the Lighthouse,Virginia Woolf,3.76,Fiction,3.99,EUR,http://books.google.com/books/content?id=BkGFDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/59716.To_the_Lighthouse,1927.0,83066.0,1927.0,0,0,1927.0
Tokyo: The Devil of Nanking,Mo Hayder,4.11,British,8.99,NAN,http://books.google.com/books/content?id=W1OhAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6347010-tokyo,,,,1,1,
"Torment (Fallen, #2)",Lauren Kate,3.89,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=IYApAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7740152-torment,2010.0,174393.0,2010.0,0,0,2010.0
Trainspotting,Irvine Welsh,4.11,Art,31.02,EUR,http://books.google.com/books/content?id=VVrWCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/23955.Trainspotting,,,,2,2,
"Trainspotting (Mark Renton, #2)",Irvine Welsh,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=JKodDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/135836.Trainspotting,,,,1,1,
Travels with Charley: In Search of America,John Steinbeck,4.07,Travel,9.49,EUR,http://books.google.com/books/content?id=mqKGH9vGfx4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5306.Travels_with_Charley,1962.0,45856.0,1962.0,1,1,1962.0
Treasure Island,Robert Louis Stevenson,3.85,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/295.Treasure_Island,1882.0,268012.0,1882.0,0,0,1882.0
"Truth (Consequences, #2)",Aleatha Romig,4.38,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/16070018-truth,2012.0,25472.0,2012.0,1,3,2012.0
Tuck Everlasting,Natalie Babbitt,3.91,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=4hTN-IEZy4kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/84981.Tuck_Everlasting,1975.0,174280.0,1975.0,0,0,1975.0
"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",Mitch Albom,4.2,Biography & Autobiography,5.49,EUR,http://books.google.com/books/content?id=ikl91bkuYpMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6900.Tuesdays_with_Morrie,,,,1,1,
Turtles All the Way Down,John Green,4.11,Young Adult Fiction,7.99,EUR,http://books.google.com/books/content?id=-uQoDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/35504431-turtles-all-the-way-down,,,,1,1,
Twelfth Night,William Shakespeare,3.97,Drama,8.99,NAN,http://books.google.com/books/content?id=bwWzPPsfudQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1625.Twelfth_Night,1601.0,119607.0,1601.0,0,1,1601.0
"Twenty Thousand Leagues Under the Sea (Captain Nemo, #2)",Jules Verne,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=uxxjI0XZR-cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/33507.Twenty_Thousand_Leagues_Under_the_Sea,,,,1,1,
Twenty Years Later,Charlie Donlea,4.11,Fiction,13.89,EUR,http://books.google.com/books/content?id=xSInEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/57645345-twenty-years-later,,,,1,1,
"Twilight (The Twilight Saga, #1)",Stephenie Meyer,3.67,Juvenile Fiction,89.26,EUR,http://books.google.com/books/content?id=9JBlAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/41865.Twilight,,,,2,2,
"Uglies (Uglies, #1)",Scott Westerfeld,3.84,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=6hrbAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/24770.Uglies,2005.0,449073.0,2005.0,0,0,2005.0
Ugly Love,Colleen Hoover,4.3,Fiction,12.85,EUR,http://books.google.com/books/content?id=QF1GAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17788401-ugly-love,2014.0,107583.0,2014.0,1,3,2014.0
Ulysses,James Joyce,3.76,Fiction,8.99,NAN,http://books.google.com/books/content?id=WVofz29Hx9UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/338798.Ulysses,1922.0,76791.0,1922.0,0,0,1922.0
"Unbroken: A World War II Story of Survival, Resilience and Redemption",Laura Hillenbrand,4.39,Biography & Autobiography,2.02,EUR,http://books.google.com/books/content?id=-kNK2cNXlEQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/8664353-unbroken,,,,1,3,
Uncle Tom’s Cabin,Harriet Beecher Stowe,3.92,Slavery,8.99,NAN,,https://www.goodreads.com/book/show/46787.Uncle_Tom_s_Cabin,,,,0,0,
Under the Dome,Stephen        King,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=WxLgAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6320534-under-the-dome,,,,1,1,
Under the Whispering Door,T.J. Klune,4.11,Fiction,12.99,EUR,http://books.google.com/books/content?id=R2UwEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/53205888-under-the-whispering-door,,,,1,1,
"Unearthly (Unearthly, #1)",Cynthia Hand,4.06,Young Adult Fiction,5.33,EUR,http://books.google.com/books/content?id=FgKX-HjxdAgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7488244-unearthly,2011.0,99942.0,2011.0,1,1,2011.0
Unlock Your Deliverance: Keys to Freedom From Demonic Oppression,Kathryn Krick,4.11,Religion,8.99,NAN,http://books.google.com/books/content?id=bZRDEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/216151199-unlock-your-deliverance,,,,1,1,
"Unravel Me (Shatter Me, #2)",Tahereh Mafi,4.28,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/13104080-unravel-me,2013.0,109183.0,2013.0,1,3,2013.0
"Untamed (House of Night, #4)",P.C. Cast,4.11,Young Adult Fiction,10.83,EUR,http://books.google.com/books/content?id=8XXemE3SAJ4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2866718-untamed,,,,1,1,
"Unwind (Unwind, #1)",Neal Shusterman,4.18,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=DcqpjkJSo5kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/764347.Unwind,2007.0,143892.0,2007.0,1,1,2007.0
V for Vendetta,Alan             Moore,4.26,Comics & Graphic Novels,15.99,EUR,http://books.google.com/books/content?id=gmrNDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5805.V_for_Vendetta,,,,1,3,
Valley of the Dolls,Jacqueline Susann,3.7,Fiction,8.99,NAN,http://books.google.com/books/content?id=T4piDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/581811.Valley_of_the_Dolls,1966.0,25210.0,1966.0,0,0,1966.0
"Vampire Academy (Vampire Academy, #1)",Richelle Mead,4.1,Fiction,9.99,EUR,http://books.google.com/books/content?id=iWGKBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/345627.Vampire_Academy,2007.0,248283.0,2007.0,1,1,2007.0
Vanity Fair,William Makepeace Thackeray,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/5797.Vanity_Fair,,,,1,1,
Verity,Colleen Hoover,4.11,Fiction,1.99,EUR,http://books.google.com/books/content?id=ZhqMEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/59344312-verity,,,,1,1,
Veronika Decides to Die,Paulo Coelho,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/1431.Veronika_Decides_to_Die,,,,1,1,
"Vicious (Villains, #1)",V.E. Schwab,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/40874032-vicious,,,,1,1,
"Viciously Yours (Fae Kings of Eden, #1)",Jamie Applegate Hunter,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=klaD0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/205404157-viciously-yours,,,,1,1,
"Voyager (Outlander, #3)",Diana Gabaldon,4.38,Fiction,8.99,EUR,http://books.google.com/books/content?id=ir0JPoAauaUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10987.Voyager,1993.0,157395.0,1993.0,1,3,1993.0
Waiting for Godot,Samuel Beckett,3.81,Drama,8.99,NAN,http://books.google.com/books/content?id=FGhVMc7gN0EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17716.Waiting_for_Godot,1952.0,98950.0,1952.0,0,0,1952.0
"Walden or, Life in the Woods",Henry David Thoreau,3.77,Unknown,8.99,NAN,http://books.google.com/books/content?id=KhA-tAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/16902.Walden_or_Life_in_the_Woods,,,,0,0,
Walk Two Moons,Sharon Creech,3.95,Children'S Literature,8.99,NAN,http://books.google.com/books/content?id=DlRhPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/53496.Walk_Two_Moons,1994.0,129350.0,1994.0,0,1,1994.0
"Walking Disaster (Beautiful, #2)",Jamie McGuire,4.23,Fiction,8.99,NAN,,https://www.goodreads.com/book/show/15745950-walking-disaster,2013.0,134022.0,2013.0,1,1,2013.0
War and Peace,Leo Tolstoy,4.17,Fiction,8.99,NAN,http://books.google.com/books/content?id=s-OQ2yHDIMQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/656.War_and_Peace,,,,1,1,
Watchers,Dean Koontz,4.16,Fiction,4.92,EUR,http://books.google.com/books/content?id=LhrBLQp9QtoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/32423.Watchers,1987.0,109595.0,1987.0,1,1,1987.0
Watchmen,Alan             Moore,4.39,Comics & Graphic Novels,8.99,NAN,http://books.google.com/books/content?id=Jw5RAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/472331.Watchmen,,,,1,3,
Water for Elephants,Sara Gruen,4.07,Fiction,9.49,EUR,http://books.google.com/books/content?id=mHZ4EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43641.Water_for_Elephants,2006.0,1068146.0,2006.0,1,1,2006.0
"Watership Down (Watership Down, #1)",Richard  Adams,4.09,Juvenile Fiction,14.99,EUR,http://books.google.com/books/content?id=AMPDEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/76620.Watership_Down,,,,1,1,
We,Yevgeny Zamyatin,4.11,Unknown,8.99,NAN,http://books.google.com/books/content?id=al0KzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/76171.We,,,,1,1,
We Have Always Lived in the Castle,Shirley Jackson,4.11,Fiction,2.04,EUR,http://books.google.com/books/content?id=tW9iDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/89724.We_Have_Always_Lived_in_the_Castle,,,,1,1,
We Need to Talk About Kevin,Lionel Shriver,4.07,Fiction,9.99,EUR,http://books.google.com/books/content?id=GNp0SptFYg8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/80660.We_Need_to_Talk_About_Kevin,2003.0,101343.0,2003.0,1,1,2003.0
"We Need to Talk About Kevin by Shriver, Lionel. (Harper Perennial,2006) [Paperback]",Lionel Shriver,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/130739876-we-need-to-talk-about-kevin-by-shriver-lionel-harper-perennial-2006,,,,1,1,
We Were Liars,E. Lockhart,3.65,Young Adult Fiction,7.07,EUR,http://books.google.com/books/content?id=7ZRVAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16143347-we-were-liars,2014.0,273442.0,2014.0,0,0,2014.0
What Lies in the Woods,Kate Alice Marshall,4.11,Fiction,12.1,EUR,http://books.google.com/books/content?id=RJRpEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60784373-what-lies-in-the-woods,,,,1,1,
"Where She Went (If I Stay, #2)",Gayle Forman,4.06,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=P9nYoQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/8492825-where-she-went,2011.0,193141.0,2011.0,1,1,2011.0
Where the Crawdads Sing,Delia Owens,4.37,Fiction,5.99,EUR,http://books.google.com/books/content?id=jVB1DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/36809135-where-the-crawdads-sing,,,,1,3,
Where the Heart Is,Billie Letts,4.0,Fiction,8.49,EUR,http://books.google.com/books/content?id=9d41AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5168.Where_the_Heart_Is,1995.0,208333.0,1995.0,0,1,1995.0
Where the Red Fern Grows,Wilson Rawls,4.13,Juvenile Fiction,6.06,EUR,http://books.google.com/books/content?id=BrgeEEykkP8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10365.Where_the_Red_Fern_Grows,1961.0,268548.0,1961.0,1,1,1961.0
Where the Wild Things Are,Maurice Sendak,4.25,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/19543.Where_the_Wild_Things_Are,1963.0,620618.0,1963.0,1,3,1963.0
White Fang,Jack London,4.03,Unknown,8.99,NAN,http://books.google.com/books/content?id=V18JzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/43035.White_Fang,1906.0,100223.0,1906.0,1,1,1906.0
White Noise,Don DeLillo,3.86,Fiction,8.88,EUR,http://books.google.com/books/content?id=rKFyI6Jy0OkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/28251250-white-noise,1985.0,55678.0,1985.0,0,0,1985.0
White Oleander,Janet Fitch,4.0,Fiction,3.99,EUR,http://books.google.com/books/content?id=SkophXOJL44C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/32234.White_Oleander,1999.0,245674.0,1999.0,0,1,1999.0
"Why They Stay: Sex Scandals, Deals, and Hidden Agendas of Eight Political Wives",Anne  Michaud,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/58524608-why-they-stay,,,,1,1,
"Wicked Lovely (Wicked Lovely, #1)",Melissa Marr,3.69,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=HoklAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/305234.Wicked_Lovely,2007.0,131034.0,2007.0,0,0,2007.0
"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",Gregory Maguire,3.51,Fiction,5.09,EUR,http://books.google.com/books/content?id=ycOjhHsqTwQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/37442.Wicked,,,,0,0,
Wild Swans: Three Daughters of China,Jung Chang,4.23,Biography & Autobiography,8.99,NAN,http://books.google.com/books/content?id=0sBu1Fj4Ed0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1848.Wild_Swans,1991.0,60193.0,1991.0,1,1,1991.0
"Will Grayson, Will Grayson",John Green,4.11,Juvenile Fiction,3.99,EUR,http://books.google.com/books/content?id=HHDAs8tS4sUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6567017-will-grayson-will-grayson,,,,1,1,
"Wings (Wings, #1)",Aprilynne Pike,3.75,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/5056084-wings,2009.0,62566.0,2009.0,0,0,2009.0
"Winnie-the-Pooh (Winnie-the-Pooh, #1)",A.A. Milne,4.38,Juvenile Fiction,1.99,EUR,http://books.google.com/books/content?id=iB7GEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/99107.Winnie_the_Pooh,,,,1,3,
"Winter (The Lunar Chronicles, #4)",Marissa Meyer,4.49,Juvenile Fiction,9.99,EUR,http://books.google.com/books/content?id=WNVxCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13206900-winter,2015.0,100464.0,2015.0,1,3,2015.0
Winter's Bone,Daniel Woodrell,3.92,Fiction,3.99,EUR,http://books.google.com/books/content?id=cykFgbbaw38C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/112525.Winter_s_Bone,2006.0,18306.0,2006.0,0,0,2006.0
"Wizard and Glass (The Dark Tower, #4)",Stephen        King,4.11,Adventure Stories,8.99,NAN,http://books.google.com/books/content?id=agYODAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5096.Wizard_and_Glass,,,,1,1,
"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,4.13,Fiction,8.99,NAN,http://books.google.com/books/content?id=w7jZ-nfXRe0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/43889.Wizard_s_First_Rule,1994.0,175771.0,1994.0,1,1,1994.0
"Wonder (Wonder, #1)",R.J. Palacio,4.36,Readers,8.99,NAN,http://books.google.com/books/content?id=tVNdrajjM4cC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/11387515-wonder,,,,1,3,
"Words of Radiance (The Stormlight Archive, #2)",Brandon Sanderson,4.77,Fiction,9.99,EUR,http://books.google.com/books/content?id=dTUAAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17332218-words-of-radiance,2014.0,73572.0,2014.0,1,3,2014.0
World War Z: An Oral History of the Zombie War,Max Brooks,4.01,Fiction,8.89,EUR,http://books.google.com/books/content?id=X4Z-6_UjUK8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/8908.World_War_Z,2006.0,312969.0,2006.0,0,1,2006.0
"World Without End (Kingsbridge, #2)",Ken Follett,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=T00rvkLKp6oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5064.World_Without_End,,,,1,1,
"Worm Holes (Quantum Roots, #2)",Kyle Keyes,4.11,Unknown,8.99,NAN,http://books.google.com/books/content?id=hunnAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/34384161-worm-holes,,,,1,1,
Wuthering Heights,Emily Brontë,3.9,Unknown,0.5,EUR,http://books.google.com/books/content?id=tSX11yxTH2AC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6185.Wuthering_Heights,,,,0,0,
"You (You, #1)",Caroline Kepnes,3.96,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/36430011-you,2014.0,36383.0,2014.0,0,1,2014.0
"You Are Special (Wemmicksville, #1)",Max Lucado,4.45,Children'S Stories,8.99,NAN,http://books.google.com/books/content?id=UZV5PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/56728.You_Are_Special,1997.0,41052.0,1997.0,1,3,1997.0
"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus, #1)",Robert M. Pirsig,3.78,Philosophy,2.99,EUR,http://books.google.com/books/content?id=0C41EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/629.Zen_and_the_Art_of_Motorcycle_Maintenance,,,,0,0,
"[No Country for Old Men] (By: Cormac McCarthy) [published: December, 2007]",Cormac McCarthy,4.11,Fiction,8.99,NAN,,https://www.goodreads.com/book/show/131313317-no-country-for-old-men-by,,,,1,1,
العصبي,أحمد جمال الدين رمضان,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/30528544,,,,1,1,
القرآن الكريم,Anonymous,4.38,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/646462._,,,,1,3,
انتحار فاشل,أحمد جمال الدين رمضان,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/30528535,,,,1,1,
زندگی مه آلود پریا,سید مرتضی مصطفوی,3.34,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/40937505,,,,0,0,
گم شده ای در مه,سید مرتضی مصطفوی,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/40941582,,,,1,1,
’Salem’s Lot,Stephen        King,4.1,Fiction,6.49,EUR,http://books.google.com/books/content?id=7_4NgDQhtDYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11590._Salem_s_Lot,,,,1,1,
